,movieId,rating,title,userId
6,1399,,Marvin's Room (1996),142246
0,6709,,Once Upon a Time in Mexico (2003),195427
1,111364,,Godzilla (2014),195427
2,79139,,"Sorcerer's Apprentice, The (2010)",195427
3,134853,,Inside Out (2015),195427
4,135861,,Ted 2 (2015),195427
5,46335,,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)",195427
6,70159,,Orphan (2009),195427
7,6881,,Pieces of April (2003),195427
8,104361,,Ain't Them Bodies Saints (2013),195427
9,136966,,Murder Without Motive: The Edmund Perry Story (1992),195427
0,69278,,Land of the Lost (2009),123502
1,162362,,Beta Test (2016),123502
2,149488,,Christmas Town (2008),123502
3,5047,,Kung Pow: Enter the Fist (2002),123502
4,149340,,A Syrian Love Story (2015),123502
5,131658,,Infinitely Polar Bear (2014),123502
6,104361,,Ain't Them Bodies Saints (2013),123502
7,128255,,The Plague (2006),123502
8,84525,,Virus X (2010),123502
9,153812,,Depth Two (2016),123502
0,5872,,Die Another Day (2002),136329
1,47044,,Miami Vice (2006),136329
2,26794,,"Heroic Trio, The (Dung fong saam hap) (1993)",136329
3,8644,,"I, Robot (2004)",136329
4,141808,,A Summer to Remember (1960),136329
5,7450,,Laws of Attraction (2004),136329
6,3103,,Stanley & Iris (1990),136329
7,87094,,Dreams (Kvinnodröm) (1955),136329
8,92514,,Moon of the Wolf (1972),136329
9,69429,,Home from the Hill (1960),136329
0,73017,,Sherlock Holmes (2009),149956
1,122926,,Untitled Spider-Man Reboot (2017),149956
2,136020,,Spectre (2015),149956
3,122906,,Black Panther (2017),149956
4,8529,,"Terminal, The (2004)",149956
5,8465,,Johnny Eager (1942),149956
6,46578,,Little Miss Sunshine (2006),149956
7,31991,,Love Me Tonight (1932),149956
8,45499,,X-Men: The Last Stand (2006),149956
9,164179,,Arrival (2016),149956
0,79796,,Centurion (2010),192962
1,6593,,Freaky Friday (2003),192962
2,162662,,Hockney (2014),192962
3,8014,,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",192962
4,67799,,The Butterfly Effect 3: Revelations (2009),192962
5,104361,,Ain't Them Bodies Saints (2013),192962
6,58879,,Shine a Light (2008),192962
7,111622,,Begin Again (2013),192962
8,84525,,Virus X (2010),192962
0,6539,,Pirates of the Caribbean: The Curse of the Black Pearl (2003),142281
1,112852,,Guardians of the Galaxy (2014),142281
2,7153,5.0,"Lord of the Rings: The Return of the King, The (2003)",142281
3,60069,,WALL·E (2008),142281
4,344,,Ace Ventura: Pet Detective (1994),142281
5,2681,,Free Enterprise (1998),142281
6,165,,Die Hard: With a Vengeance (1995),142281
7,3145,,Cradle Will Rock (1999),142281
8,58559,5.0,"Dark Knight, The (2008)",142281
9,1199,,Brazil (1985),142281
0,96610,,Looper (2012),142189
1,56174,,I Am Legend (2007),142189
2,117529,,Jurassic World (2015),142189
3,34048,,War of the Worlds (2005),142189
4,152081,,Zootopia (2016),142189
5,115713,,Ex Machina (2015),142189
6,91500,,The Hunger Games (2012),142189
7,94864,,Prometheus (2012),142189
8,104841,,Gravity (2013),142189
9,122916,,Thor: Ragnarok (2017),142189
0,111844,,Bad Asses (Bad Ass 2) (2014),136502
1,143432,,Moscow Heat (2004),136502
2,161594,,Kingsglaive: Final Fantasy XV (2016),136502
3,152262,,Un plus une (2015),136502
4,48047,,La tour Montparnasse infernale,136502
5,96868,,Shut Up and Play the Hits (2012),136502
6,91970,,The Man Next Door (2009),136502
7,125906,,Ned Rifle (2014),136502
8,132036,,Copperhead (2013),136502
9,54270,,Skinwalkers (2007),136502
0,32211,,Thriller: A Cruel Picture (Thriller - en grym film) (1974),138583
1,163194,,Davy Crockett and the River Pirates (1956),138583
2,59935,,Flesh Gordon (1974),138583
3,155996,,Alex: The Life of a Child (1986),138583
4,80456,,Long Weekend (1978),138583
5,5021,,Murder by Death (1976),138583
6,38881,,Punishment Park (1971),138583
7,162580,,Paradise (2015),138583
8,149080,,A Fare to Remember,138583
0,5872,,Die Another Day (2002),206378
1,163194,,Davy Crockett and the River Pirates (1956),206378
2,6249,,Boat Trip (2003),206378
3,1248,,Touch of Evil (1958),206378
4,49872,,Loose Change: Second Edition (2006),206378
5,153891,,Herbstmilch (1989),206378
6,61314,,Return to House on Haunted Hill (2007),206378
7,80456,,Long Weekend (1978),206378
8,165613,,Whitney (2015),206378
9,5021,,Murder by Death (1976),206378
0,3082,4.0,"World Is Not Enough, The (1999)",128762
1,1690,4.0,Alien: Resurrection (1997),128762
2,2687,,Tarzan (1999),128762
3,1566,,Hercules (1997),128762
4,1059,,William Shakespeare's Romeo + Juliet (1996),128762
5,2360,,"Celebration, The (Festen) (1998)",128762
6,2321,4.0,Pleasantville (1998),128762
7,2167,,Blade (1998),128762
8,4848,1.5,Mulholland Drive (2001),128762
0,51662,,300 (2007),140782
1,72171,,Black Dynamite (2009),140782
2,8644,,"I, Robot (2004)",140782
3,164765,,Love Finds You In Sugarcreek (2014),140782
4,117184,,"Moscow, Belgium (2008)",140782
5,6249,,Boat Trip (2003),140782
6,4776,,Training Day (2001),140782
7,54378,,Man's Job (Miehen työ) (2007),140782
8,165613,,Whitney (2015),140782
9,80094,,"Last Exorcism, The (2010)",140782
0,1019,,"20,000 Leagues Under the Sea (1954)",142142
1,106924,,Zatoichi the Fugitive (Zatôichi kyôjô-tabi) (Zatôichi 4) (1963),142142
2,39818,,"Swindle, The (Bidone, Il) (1955)",142142
3,52199,,Damnation (Karhozat) (1987),142142
4,1840,,He Got Game (1998),142142
5,1609,,187 (One Eight Seven) (1997),142142
0,51662,1.0,300 (2007),141764
1,1019,,"20,000 Leagues Under the Sea (1954)",141764
2,8644,,"I, Robot (2004)",141764
3,79702,,Scott Pilgrim vs. the World (2010),141764
4,106924,,Zatoichi the Fugitive (Zatôichi kyôjô-tabi) (Zatôichi 4) (1963),141764
5,39818,,"Swindle, The (Bidone, Il) (1955)",141764
6,1840,,He Got Game (1998),141764
7,2167,,Blade (1998),141764
8,1609,,187 (One Eight Seven) (1997),141764
9,5343,,"Temp, The (1993)",141764
0,152081,,Zootopia (2016),185923
1,128181,,Cody the Robosapien (2013),185923
2,111364,,Godzilla (2014),185923
3,68793,,Night at the Museum: Battle of the Smithsonian (2009),185923
4,6156,,Shanghai Knights (2003),185923
5,99731,,Dabangg 2 (2012),185923
6,136914,,RISE (2014),185923
7,65259,,Involuntary (De ofrivilliga) (2008),185923
8,115713,,Ex Machina (2015),185923
9,5528,,One Hour Photo (2002),185923
0,92507,,Safe House (2012),142272
1,97950,,"Man with the Iron Fists, The (2012)",142272
2,70183,,"Ugly Truth, The (2009)",142272
3,5459,,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),142272
4,84557,,From Prada to Nada (2011),142272
5,93510,,21 Jump Street (2012),142272
6,55276,,Michael Clayton (2007),142272
7,155583,,Miracles from Heaven (2016),142272
8,117176,,The Theory of Everything (2014),142272
9,67734,,Adventureland (2009),142272
0,5463,,Reign of Fire (2002),141369
1,117418,,Victor and the Secret of Crocodile Mansion (2012),141369
2,53993,,Evan Almighty (2007),141369
3,3674,,For the Love of Benji (1977),141369
4,91890,,"Iron Lady, The (2011)",141369
5,34464,,Christmas in August (Palwolui Christmas) (1998),141369
6,104303,,Jobs (2013),141369
7,115667,,"Love, Rosie (2014)",141369
8,84392,,"Lincoln Lawyer, The (2011)",141369
9,136966,,Murder Without Motive: The Edmund Perry Story (1992),141369
0,31867,,Man of the House (2005),122382
1,163194,,Davy Crockett and the River Pirates (1956),122382
2,49284,,10 Items or Less (2006),122382
3,6593,,Freaky Friday (2003),122382
4,7450,,Laws of Attraction (2004),122382
5,79213,,Sade (2000),122382
6,80775,,Tamara Drewe (2010),122382
7,8772,,"Spy Who Came in from the Cold, The (1965)",122382
8,147010,,Thou Gild'st the Even (2013),122382
9,5021,,Murder by Death (1976),122382
0,73321,3.5,"Book of Eli, The (2010)",135526
1,552,,"Three Musketeers, The (1993)",135526
2,2137,,Charlotte's Web (1973),135526
3,4318,,Postcards From the Edge (1990),135526
4,6421,,"Rare Breed, The (1966)",135526
5,1872,,Go Now (1995),135526
6,62304,,"Tulse Luper Suitcases, Part 1: The Moab Story, The (2003)",135526
7,121282,,Horror on Snape Island (1972),135526
8,4699,,Original Sin (2001),135526
9,33124,,Before the Fall (NaPolA - Elite für den Führer) (2004),135526
0,42015,,Casanova (2005),145295
1,69278,,Land of the Lost (2009),145295
2,45074,,"Wild, The (2006)",145295
3,8644,,"I, Robot (2004)",145295
4,101629,,"King - Jari Litmanen, The (Kuningas Litmanen) (2012)",145295
5,162662,,Hockney (2014),145295
6,99861,,Jesse Stone: Sea Change (2007),145295
7,67799,,The Butterfly Effect 3: Revelations (2009),145295
8,104361,,Ain't Them Bodies Saints (2013),145295
9,84525,,Virus X (2010),145295
0,91630,,Mission: Impossible - Ghost Protocol (2011),140488
1,6934,,"Matrix Revolutions, The (2003)",140488
2,103335,2.0,Despicable Me 2 (2013),140488
3,102123,,This Is the End (2013),140488
4,6323,,Identity (2003),140488
5,7147,,Big Fish (2003),140488
6,45499,,X-Men: The Last Stand (2006),140488
7,165651,,Take Down (2016),140488
8,135795,,Mardaani (2014),140488
9,161074,,Lake Eerie (2016),140488
0,8644,2.5,"I, Robot (2004)",132284
1,42018,,Mrs. Henderson Presents (2005),132284
2,106254,,Boy Wonder (2010),132284
3,134579,,After Lucia (2012),132284
4,141950,,6 Years (2015),132284
5,5951,,Morvern Callar (2002),132284
6,95939,,"Angels' Share, The (2012)",132284
7,89635,,"Story of Me, The (O contador de histórias) (2009)",132284
8,44397,,"Hills Have Eyes, The (2006)",132284
9,88129,4.0,Drive (2011),132284
0,5872,,Die Another Day (2002),160091
1,136598,,Vacation (2015),160091
2,31221,,Elektra (2005),160091
3,6882,,Returner (Ritaanaa) (2002),160091
4,61941,,Humboldt County (2008),160091
5,139525,,Cartel Land (2015),160091
6,117334,,The New Girlfriend (2014),160091
7,169020,,In Dubious Battle (2017),160091
8,40964,,In the Mix (2005),160091
9,113565,,"Sacrament, The (2013)",160091
0,116331,,Cyborg 3: The Recycler (1995),108666
1,157170,,Eat My Dust (1976),108666
2,2103,,Tall Tale (1995),108666
3,140395,,Where The Red Fern Grows II: The Classic Continues (1992),108666
4,8633,,"Last Starfighter, The (1984)",108666
5,7486,,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997),108666
6,5960,,Bad Influence (1990),108666
7,88129,5.0,Drive (2011),108666
8,105390,,"Rabid Grannies (Mémés cannibales, Les) (1988)",108666
9,1037,,"Lawnmower Man, The (1992)",108666
0,117529,,Jurassic World (2015),206511
1,5816,4.0,Harry Potter and the Chamber of Secrets (2002),206511
2,117418,,Victor and the Secret of Crocodile Mansion (2012),206511
3,134853,,Inside Out (2015),206511
4,84794,,What Is It? (2005),206511
5,104361,,Ain't Them Bodies Saints (2013),206511
6,104303,,Jobs (2013),206511
7,40815,4.0,Harry Potter and the Goblet of Fire (2005),206511
8,69757,,(500) Days of Summer (2009),206511
9,68319,,X-Men Origins: Wolverine (2009),206511
0,113348,,Teenage Mutant Ninja Turtles (2014),113582
1,105653,,Escape Plan (2013),113582
2,119141,,The Interview (2014),113582
3,102174,,Day of the Falcon (2011),113582
4,61236,,Waltz with Bashir (Vals im Bashir) (2008),113582
5,68159,,State of Play (2009),113582
6,139517,,One Missed Call 2 (2005),113582
7,81847,,Tangled (2010),113582
8,104881,,"Out of the Furnace (Dust to Dust) (Low Dweller, The) (2013)",113582
9,152332,,Hungry (2014),113582
0,26776,,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),188234
1,514,,"Ref, The (1994)",188234
2,143721,,Speaking of Bunuel (2000),188234
3,6421,,"Rare Breed, The (1966)",188234
4,165095,,Special Effects (1984),188234
5,7251,,Where the Day Takes You (1992),188234
6,3249,,"Hand That Rocks the Cradle, The (1992)",188234
7,51911,,"Fugitive Kind, The (1959)",188234
8,162948,,Sista dansen (1993),188234
9,1355,,Nightwatch (1997),188234
0,142921,,Essex Boys: Law of Survival (2015),142263
1,140449,,Sting of the Black Scorpion (2002),142263
2,144734,,Freaks of Nature (2015),142263
3,90605,,America Before Columbus (2009),142263
4,70159,,Orphan (2009),142263
5,99861,,Jesse Stone: Sea Change (2007),142263
6,132432,,Five Dances (2013),142263
7,34148,,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005)",142263
8,6536,,Sinbad: Legend of the Seven Seas (2003),142263
9,84525,,Virus X (2010),142263
0,111844,,Bad Asses (Bad Ass 2) (2014),136059
1,106599,,Breakout (2013),136059
2,152282,,Ange et Gabrielle (2015),136059
3,49284,,10 Items or Less (2006),136059
4,73266,,Youth in Revolt (2009),136059
5,159622,,8213: Gacy House (2010),136059
6,44397,,"Hills Have Eyes, The (2006)",136059
7,131478,,Altar (2014),136059
8,81164,,"Hole, The (2009)",136059
9,100452,,"Devil's Tomb, The (2009)",136059
0,81834,3.5,Harry Potter and the Deathly Hallows: Part 1 (2010),142239
1,45074,,"Wild, The (2006)",142239
2,103141,,Monsters University (2013),142239
3,122898,,Justice League (2017),142239
4,79702,4.5,Scott Pilgrim vs. the World (2010),142239
5,157330,,Black & White: The Dawn of Assault (2012),142239
6,104361,,Ain't Them Bodies Saints (2013),142239
7,47610,,"Illusionist, The (2006)",142239
8,49926,,"Intruder, The (L'intrus) (2004)",142239
9,153008,,Tango Charlie (2005),142239
0,96610,,Looper (2012),142266
1,56174,,I Am Legend (2007),142266
2,117529,,Jurassic World (2015),142266
3,34048,,War of the Worlds (2005),142266
4,152081,,Zootopia (2016),142266
5,115713,,Ex Machina (2015),142266
6,91500,,The Hunger Games (2012),142266
7,94864,,Prometheus (2012),142266
8,104841,,Gravity (2013),142266
9,122916,3.0,Thor: Ragnarok (2017),142266
0,6294,,Bulletproof Monk (2003),142265
1,76093,,How to Train Your Dragon (2010),142265
2,69122,,"Hangover, The (2009)",142265
3,152061,,Triple 9 (2016),142265
4,27754,,Foolproof (2003),142265
5,72514,,Straight from the Barrio (Talento de barrio) (2008) ,142265
6,44397,,"Hills Have Eyes, The (2006)",142265
7,27904,,"Scanner Darkly, A (2006)",142265
8,122886,,Star Wars: Episode VII - The Force Awakens (2015),142265
9,6281,,Phone Booth (2002),142265
0,5872,,Die Another Day (2002),142172
1,56174,,I Am Legend (2007),142172
2,81834,,Harry Potter and the Deathly Hallows: Part 1 (2010),142172
3,6709,,Once Upon a Time in Mexico (2003),142172
4,54001,,Harry Potter and the Order of the Phoenix (2007),142172
5,106487,,The Hunger Games: Catching Fire (2013),142172
6,8644,,"I, Robot (2004)",142172
7,76251,3.0,Kick-Ass (2010),142172
8,106916,,American Hustle (2013),142172
9,106920,5.0,Her (2013),142172
0,164981,,Allied (2016),141133
1,4643,2.5,Planet of the Apes (2001),141133
2,8644,4.0,"I, Robot (2004)",141133
3,82169,,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",141133
4,6249,,Boat Trip (2003),141133
5,106916,,American Hustle (2013),141133
6,70159,,Orphan (2009),141133
7,4148,,Hannibal (2001),141133
0,61248,,Death Race (2008),141720
1,117418,,Victor and the Secret of Crocodile Mansion (2012),141720
2,134853,3.5,Inside Out (2015),141720
3,84794,,What Is It? (2005),141720
4,104361,,Ain't Them Bodies Saints (2013),141720
5,40815,5.0,Harry Potter and the Goblet of Fire (2005),141720
6,81847,4.0,Tangled (2010),141720
7,69757,2.5,(500) Days of Summer (2009),141720
8,8665,,"Bourne Supremacy, The (2004)",141720
9,68319,,X-Men Origins: Wolverine (2009),141720
0,1626,,Fire Down Below (1997),142264
1,86518,,"Student of Prague, The (a.k.a. Bargain with Satan, A) (Student von Prag, Der) (1913)",142264
2,166334,,Cottage to Let (1941),142264
3,2221,,Blackmail (1929),142264
4,8254,,Arizona Dream (1993),142264
5,78014,,"Peck on the Cheek, A (Kannathil Muthamittal) (2002)",142264
6,8685,,"Miracle of Marcelino, The (Marcelino pan y vino) (1955)",142264
7,182641,,Miséricorde (2016),142264
8,168708,,Death Is My Trade (1977),142264
9,121,,"Boys of St. Vincent, The (1992)",142264
0,42015,,Casanova (2005),142252
1,51662,3.0,300 (2007),142252
2,71535,,Zombieland (2009),142252
3,8644,4.0,"I, Robot (2004)",142252
4,4446,,Final Fantasy: The Spirits Within (2001),142252
5,2997,,Being John Malkovich (1999),142252
6,2167,3.5,Blade (1998),142252
7,1609,,187 (One Eight Seven) (1997),142252
0,61160,,Star Wars: The Clone Wars (2008),147512
1,42018,,Mrs. Henderson Presents (2005),147512
2,39703,,Little Fish (2005),147512
3,107730,,By the People: The Election of Barack Obama (2009),147512
4,7167,,Japanese Story (2003),147512
5,156617,,The Roman Spring of Mrs. Stone (2003),147512
6,49312,,Snow Cake (2006),147512
7,97722,,Rosewood Lane (2011),147512
8,44731,,Stay Alive (2006),147512
9,105290,,Shanghai (2012),147512
0,51662,,300 (2007),142270
1,1907,,Mulan (1998),142270
2,8644,,"I, Robot (2004)",142270
3,31203,,Puddle Cruiser (1996),142270
4,4350,,Forgotten Silver (1996),142270
5,8529,,"Terminal, The (2004)",142270
6,1485,3.0,Liar Liar (1997),142270
7,68915,,Caliber 9 (1972),142270
8,48394,,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",142270
9,164179,,Arrival (2016),142270
0,69278,,Land of the Lost (2009),142269
1,8644,,"I, Robot (2004)",142269
2,61248,,Death Race (2008),142269
3,8529,,"Terminal, The (2004)",142269
4,106916,,American Hustle (2013),142269
5,162662,,Hockney (2014),142269
6,104361,,Ain't Them Bodies Saints (2013),142269
7,46578,,Little Miss Sunshine (2006),142269
8,58879,,Shine a Light (2008),142269
9,84525,,Virus X (2010),142269
0,73017,,Sherlock Holmes (2009),137171
1,122926,,Untitled Spider-Man Reboot (2017),137171
2,136020,,Spectre (2015),137171
3,122906,,Black Panther (2017),137171
4,6593,,Freaky Friday (2003),137171
5,8529,,"Terminal, The (2004)",137171
6,165287,,The Swap (2016),137171
7,46578,,Little Miss Sunshine (2006),137171
8,45499,,X-Men: The Last Stand (2006),137171
9,164179,3.5,Arrival (2016),137171
0,69278,,Land of the Lost (2009),138766
1,103141,,Monsters University (2013),138766
2,47472,,We Jam Econo,138766
3,183037,,We Jam Econo: The Story of the Minutemen (2005),138766
4,162662,,Hockney (2014),138766
5,99861,,Jesse Stone: Sea Change (2007),138766
6,104361,,Ain't Them Bodies Saints (2013),138766
7,47610,,"Illusionist, The (2006)",138766
8,58879,,Shine a Light (2008),138766
9,84525,,Virus X (2010),138766
0,122902,,Fantastic Four (2015),142267
1,8644,,"I, Robot (2004)",142267
2,6942,,Love Actually (2003),142267
3,79213,,Sade (2000),142267
4,142448,,Everest (2015),142267
5,48394,,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",142267
6,69429,,Home from the Hill (1960),142267
7,164179,4.0,Arrival (2016),142267
8,162580,,Paradise (2015),142267
0,3082,,"World Is Not Enough, The (1999)",134080
1,105653,,Escape Plan (2013),134080
2,2687,,Tarzan (1999),134080
3,8799,,Little Black Book (2004),134080
4,154830,,La Clé des Champs (2011),134080
5,160360,,How to Let Go of the World and Love All the Things Climate Can't Change (2016),134080
6,100253,,Karlsson Brothers (Bröderna Karlsson) (2010),134080
7,2360,,"Celebration, The (Festen) (1998)",134080
8,147010,,Thou Gild'st the Even (2013),134080
9,2321,5.0,Pleasantville (1998),134080
0,51935,,Shooter (2007),143195
1,61248,,Death Race (2008),143195
2,87222,,Kung Fu Panda 2 (2011),143195
3,6593,,Freaky Friday (2003),143195
4,157296,,Finding Dory (2016),143195
5,4844,,Bandits (2001),143195
6,106916,,American Hustle (2013),143195
7,7371,,Dogville (2003),143195
